user_id,user_name,screen_name,followers_count,description,verified,profile_image_default,protected,favourites_count,user_registration,bot,botoscore
787405734442958848,b'The Best In Dumbest',best_in_dumbest,1851,1,0,0,0,4,15-10-2016,1,4.7
796216118331310080,b'CJ Rubin',CJRubinPhoto,810,1,0,0,0,515,09-11-2016,0,0.4
875949740503859204,b'\xf0\x9f\x94\xa5\xf0\x9d\x96\x89\xf0\x9d\x96\x86\xf0\x9d\x96\x89\xf0\x9d\x96\x89\xf0\x9d\x96\x9e \xf0\x9d\x96\x8c\xf0\x9d\x96\x8a\xf0\x9d\x96\x93\xf0\x9d\x96\x99\xf0\x9f\x94\xa5',SVGEGENT,182,1,0,0,0,4328,17-06-2017,0,0.0
756119643622735875,b'Danielle Tinker',TinkerVHECHK5,659,1,0,0,0,12364,21-07-2016,0,0.4
55050269,b'Carrie Ann Inaba',carrieanninaba,284296,1,0,0,0,5522,08-07-2009,0,1.2
809500704,b'Sherine Abdel-Wahab',sherine,7325879,1,0,0,0,762,07-09-2012,0,0.6
1015021614,b'Maureen Cordens',cordensmaureen,24,0,0,0,0,63,16-12-2012,0,2.4
492306486,b'Graham',GhamGraham,2029,1,0,0,0,38196,14-02-2012,0,0.1
432537664,b'LJYN',jainabdulaziz,28,1,0,0,0,119,09-12-2011,0,1.6
2579497028,b'poem.exe',poem_exe,31920,1,0,0,0,8,21-06-2014,1,4.2
313087874,b'jacob whitesides',JacobWhitesides,1848777,1,0,0,0,64014,08-06-2011,0,0.2
211550281,b'Giulia Innocenzi',giuliainnocenzi,247884,1,0,0,0,4469,03-11-2010,0,0.6
769392715,b'Dead Rockstar',RichiMasu,5193,1,0,0,0,88281,20-08-2012,0,0.2
772106131875500032,b'Mazie Nagahama',NagahamaMazie,0,1,0,0,0,139,03-09-2016,0,1.2
772521707810787328,b'Cari Penmetsa',PenmetsaCari,0,1,0,0,0,40,04-09-2016,0,1.3
384565337,b'Chuck Baechel',ChuckBaechel,6,0,0,0,0,500,03-10-2011,1,3.2
305922144,b'Ricky Jaime',D8Ricky,35846,1,0,0,0,527,27-05-2011,0,1.4
1183842404,b'Sandy Pass',ValdakR,4,1,0,0,0,176,15-02-2013,1,5.0
253755500,b'JUANPA ZURITA \xf0\x9f\x87\xb2\xf0\x9f\x87\xbd',JuanpaZurita,7947844,1,0,0,0,43693,17-02-2011,0,1.2
368050288,b'Julie Zauzmer Weil',juliezweil,17926,1,0,0,0,5713,05-09-2011,0,1.4
14418045,b'DAP Malaysia',dapmalaysia,179129,1,0,0,0,2067,17-04-2008,0,1.8
296484990,b'Kaitlyn',KaitlynTck,616,1,0,0,0,33434,10-05-2011,0,0.3
932049341862240256,b'Winamp \xe2\x9a\xa1\xef\xb8\x8f Skin Bot',winampskins,9957,1,0,0,0,627,19-11-2017,1,2.0
99352713,b'Jennie Matthews',mykidsfault,132,1,0,0,0,9482,25-12-2009,0,0.0
519045260,b'\xd8\xb9\xd8\xa8\xd8\xaf\xd8\xa7\xd9\x84\xd8\xb9\xd8\xb2\xd9\x8a\xd8\xb2 \xd8\xa7\xd9\x84\xd9\x87\xd8\xaf\xd9\x84\xd9\x82',azizhadlaq2010,254494,1,0,0,0,282,09-03-2012,0,0.9
115343506,b'Najam Wali Khan',najamwalikhan,9596,1,0,0,0,14095,18-02-2010,0,1.0
2166882457,b'your teacher is a Black woman',TheOnlyMsV,707,1,0,0,0,6567,31-10-2013,0,0.4
381157528,b'Gabby Vasquez',gabbs_01,64,1,0,0,0,2325,27-09-2011,1,2.8
721944734,b'Susan Crossman',effort7879,3,1,0,0,0,117,28-07-2012,1,4.8
3392143521,b'LittleDogBigPhilly',LilDogBigPhilly,262,1,0,0,0,918,28-07-2015,0,0.2
23330998,b'Hassan I. Hassan',hxhassan,115927,1,0,0,0,15831,08-03-2009,0,0.8
63176889,b'Lily Cat',Violetworld,388,1,0,0,0,3676,05-08-2009,0,0.0
21758143,b'Maverick Sabre',MaverickSabre,150571,1,0,0,0,16279,24-02-2009,0,0.0
765944091385421824,b'Regan Oconnor',nikonovasvyato1,12,1,0,0,0,1326,17-08-2016,1,4.6
19923144,b'NBA',NBA,35549484,1,0,0,0,2637,02-02-2009,1,3.3
1191444692,b'Jakob',TheJakobmurphy,191,1,0,0,0,53830,17-02-2013,0,1.8
2499018968,b'\xf0\x9f\xa4\x93',bkatcap,357,0,0,0,0,4018,16-05-2014,0,0.4
557842655,b'D & M Interiors',DMInteriorsFA,89,1,0,0,0,1,19-04-2012,0,4.6
23331044,b'Amanda J.',EdwardCAddict,102,1,0,0,0,2548,08-03-2009,1,3.4
321388777,b'Gotaga',Gotaga,1622744,1,0,0,0,10675,21-06-2011,0,0.4
298320111,b'chandler riggs',chandlerriggs,1506200,1,0,0,0,2880,14-05-2011,0,0.2
51904755,b'Cryptocurrency prices (real-time)',dll_io,716,1,0,0,0,2020,29-06-2009,1,4.4
2918711542,b'Valentino',TinoVale23,315,1,0,0,0,252,12-12-2014,1,4.8
2943615224,b'\xe3\x82\xbb\xe3\x82\xaf\xe3\x82\xb7\xe3\x83\xbc\xe4\xb8\x8b\xe7\x9d\x80\xe3\x82\x92\xe8\xba\xab\xe3\x81\xab\xe3\x81\xa4\xe3\x81\x91\xe3\x81\x9f\xe5\xa5\xb3\xe5\xad\x90\xe7\x94\xbb\xe5\x83\x8f',sexy_sitagigazo,876,1,0,0,0,0,26-12-2014,1,5.0
127664378,b'Ky-Mani Marley',MaestroMarley,179885,1,0,0,0,701,29-03-2010,0,0.8
122159370,b'Timothy Cole',tlc614,59,0,0,0,0,2364,11-03-2010,1,2.2
39321874,b'RTVE Noticias',rtvenoticias,1472008,1,0,0,0,3695,11-05-2009,1,2.1
2178679070,b'Kathy Nickles',kathynickles6,197,1,0,0,0,11082,06-11-2013,0,0.6
17039652,b'Ubi',inchekubi,1568,1,0,0,0,362,29-10-2008,0,0.9
1014793793353199617,b'jose',riphoesay,91,1,0,0,0,1885,05-07-2018,0,0.1
202375506,b'Tom Hearden',followtheh,11715,1,0,0,0,61722,13-10-2010,0,0.1
347865421,b'Huy Dang',HuytotheDang,14,1,0,0,0,2455,03-08-2011,1,3.7
572785000,b'andrea guglielmi',a80guglielmi,23,0,0,0,0,558,06-05-2012,1,3.2
380457314,b'Samantha Schonter',SamanthaJune666,17,1,0,0,0,2273,26-09-2011,1,3.6
15729017,b'Gennefer Gross',Gennefer,16215,1,0,0,0,36788,04-08-2008,0,0.3
596377986,b'EDPS',EU_EDPS,25698,1,0,0,0,1904,01-06-2012,0,1.8
711721350,b'Skyler J',SkylerJeffery,7,0,0,0,0,2120,23-07-2012,1,3.2
326369679,b'Snowberry \xe3\x83\x84',msubtweeter,4372,0,0,0,0,67,29-06-2011,1,4.8
866648466,b'teodora',tteodoras,1058,1,0,0,0,3295,07-10-2012,1,1.4
708759570319953920,b'Vroom Vroomington',vroom_vroom_bot,34,1,0,0,0,21,12-03-2016,1,5.0
722003254716944384,b'suqichen',suqichen1978,8,0,0,0,0,1182,18-04-2016,1,err
418,b'Dennis Crowley \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 // 0xdens.eth',dens,83138,1,0,0,0,18466,05-07-2006,0,0.2
875782003244892160,b'\xd9\x85\xd8\xb1\xd8\xb2\xd9\x88\xd9\x82 \xd8\xa7\xd8\xa8\xd9\x88\xd8\xb3\xd8\xa7\xd9\x82\xd8\x8c',poygxvwsrtvrp21,1,1,0,0,0,84,16-06-2017,1,3.6
734035576068788225,b'\xe5\x8f\xb6iiiieeeeeee',RUMI_0619,13,1,0,0,0,927,21-05-2016,1,3.0
611582397,b'Maganda lang Ako',BahayniQuotes,65537,1,0,0,0,247,18-06-2012,0,1.3
57409991,b'Joanna Lohman',JoannaLohman,13873,1,0,0,0,16587,16-07-2009,0,0.0
46662096,b'Lisa Whitmore Turkleson',LAWTURK,118,1,0,0,0,7094,12-06-2009,0,1.2
2610430435,b'Chris Thompson',bigpappapump123,389,0,0,0,0,1835,07-07-2014,1,2.8
38797799,b'Tiwa Savage \xe2\x9a\x94\xef\xb8\x8f',TiwaSavage,4974315,1,0,0,0,635,09-05-2009,0,0.8
30409200,b'Geraldine',everywhereist,127036,1,0,0,0,7821,11-04-2009,0,0.1
24117754,b'Linda Cox',Poshy2005,167,0,0,0,0,13944,13-03-2009,0,0.0
491258363,b'Shakti Mohan',MohanShakti,750824,1,0,0,0,10395,13-02-2012,0,0.2
4112253434,b'Samuel Beene',BeeneSamuel,25,1,0,0,0,3513,03-11-2015,1,4.8
872826012794585089,b'Sarah Oswald',SSDGM666,28,1,0,0,0,152,08-06-2017,0,0.1
876795381841100801,b'Odio tutti con gioia',Odiotuttigioia,387,1,0,0,0,16779,19-06-2017,1,0.8
287834630,b'Gary Neville',GNev2,4954971,1,0,0,0,13060,25-04-2011,0,0.2
62915097,b'\xf0\x9f\x98\xb7\xe2\x80\x9dLet\xe2\x80\x99s have a moment of science.\xe2\x80\x9d\xf0\x9f\xa6\xa0\xf0\x9f\x98\xb7',Teresav4,458,1,0,0,0,71849,04-08-2009,0,0.2
261620277,b'Kattya Tamayo',kattyatamayo,111847,1,0,0,0,249,06-03-2011,0,1.4
15729207,b'WUNC',wunc,34633,1,0,0,0,2129,04-08-2008,0,2.3
114557496,b'Ivan Urgant',urgantcom,4419238,1,0,0,0,2,15-02-2010,0,1.0
19923515,b'ABC.es',abc_es,2154929,1,0,0,0,2271,02-02-2009,1,3.6
50856512,b'Jack's Cold Sweat',zZBurntToastZz,212,1,0,0,0,2683,26-06-2009,1,2.8
1377305161,b'Ducky Drako',Donny_BIGGS,474,1,0,0,0,174597,24-04-2013,0,0.7
586,b'Chris Sacca \xf0\x9f\x87\xba\xf0\x9f\x87\xb8',sacca,1658981,1,0,0,0,382359,13-07-2006,0,0.2
30147163,b'Jeff Thomas',jef2195,3,0,0,0,0,338,10-04-2009,1,3.6
483656289,b'Anly',anlyzambrano,166510,0,0,0,0,146,05-02-2012,0,0.4
848036460,b'Happy New Paul \xf0\x9f\x8e\x87',paulnutwalnut,155,1,0,0,0,9402,26-09-2012,0,0.3
336069232,b'Shwuyi Ng',shwuyiNg_,53,1,0,0,0,10,15-07-2011,0,2.8
128799124,b'Micheille Soifer',MicheilleSoifer,1146875,1,0,0,0,12599,02-04-2010,0,1.9
114557557,b'Steve Elkington',elkpga,72149,1,0,0,0,13785,15-02-2010,0,0.1
111673973,b'Patrice Ramsey',ILYtricey,93,1,0,0,0,1833,05-02-2010,0,2.2
848822905,b'Valentina Shevchenko',BulletValentina,828584,1,0,0,0,1704,27-09-2012,0,0.7
265814650,b'Jesii',DJC113Live,266,1,0,0,0,43188,14-03-2011,1,0.4
133694084,b'Irene Li',dodoroirene,6,1,0,0,0,2474,16-04-2010,1,3.6
1658061462,b'synth',idarksynth,727,0,0,0,0,13003,09-08-2013,0,0.0
60031646,b'Wear A Mask \xf0\x9f\x98\xb7',TurtleRua,292,1,0,0,0,7754,25-07-2009,0,0.4
111936162,b'Damaris Lewis',DamarisLewis,33671,1,0,0,0,899,06-02-2010,0,0.4
2768241314,b'Petty Ocean',janelle_ty,91,1,0,0,0,4814,25-08-2014,0,0.0
703857318,b'Apple',qty_3,5,0,0,0,0,1927,18-07-2012,1,3.6
632029895,b'karen gant',karengant1,29,0,0,0,0,658,10-07-2012,1,3.2
1587544788,b'\xf0\x9f\x91\xbd',PopDpp,41,0,0,0,0,1848,12-07-2013,1,3.2
788792041,b'H&M Chile',hmchile,170778,1,0,0,0,423,29-08-2012,0,3.8
1692140268,b'\xf0\x93\x81\xb9\xf0\x93\x81\xb9',tommygeekinn,94,1,0,0,0,22093,22-08-2013,0,1.6
15467245,b'uscsoccer86',uscsoccer86,17,1,0,0,0,1029,17-07-2008,1,2.7
721683182,b'Goddess Heckate\xf0\x9f\x8c\x99',nai8478,233,1,0,0,0,44158,28-07-2012,0,0.2
3282830066,b'Isabel says Positive Affirmations',iindigoskyy,304,1,0,0,0,48392,18-07-2015,0,err
20447988,b'Outdoor Channel',OUTDChannel,226706,1,0,0,0,14266,09-02-2009,0,3.5
94896901,b'Avi',iTomlinsonJonas,1773,1,0,0,0,44019,06-12-2009,0,0.2
88081160,b'el lim\xc3\xb3n de t\xc3\xba vida',_amy00,116,1,0,0,0,322,07-11-2009,0,0.2
63701775,b'Maine Mendoza',mainedcm,6543352,1,0,0,0,2333,07-08-2009,0,0.8
30933781,b'Amanda Garey',magickalspectre,27,1,0,0,0,1982,13-04-2009,0,2.0
276562720,b'Bob Evansburg',Preggoluffa,0,0,0,0,0,33,03-04-2011,1,4.2
256115497,b'\xe2\x8c\x96',cjfinnego,1603,1,0,0,0,81163,22-02-2011,0,0.8
2581857086,b'Newsroom Post',NewsroomPostCom,62394,1,0,0,0,1117,22-06-2014,0,4.1
1739064128,b'Madison Holtze',MadisonAriaRose,102,1,0,0,0,47256,07-09-2013,0,0.2
47186755,b'The Absolute Only RKelly Account',RKellyOnlyTwitr,996979,0,0,0,0,3042,14-06-2009,0,err
861135093213138944,b'Mahmut Bilici',MahmutBilici11,41,1,0,0,0,1038,07-05-2017,1,3.2
20710218,b'MLB Network',MLBNetwork,1835553,1,0,0,0,27631,12-02-2009,1,1.3
20972371,b'Dan Carlin',HardcoreHistory,365939,1,0,0,0,16,16-02-2009,1,1.0
1681392474,b'KimT',Kxiehm,16,0,0,0,0,1071,18-08-2013,0,2.6
795083617,b'Eric',EA9625,521,1,0,0,0,14677,01-09-2012,0,0.6
221512549,b'Roger Corman',RogerCorman,29391,1,0,0,0,1340,30-11-2010,0,0.3
18088810,b'Eduardo Sterblitch',edu,1288601,1,0,0,0,4217,12-12-2008,0,1.2
29361001,b'Ally S',ally24601,46,1,0,0,0,166,07-04-2009,0,0.8
939262832,b'Herieth Paul',HeriethPaul,3451,0,0,0,0,185,10-11-2012,0,0.4
3101950833,b'Jill',zentients,576,1,0,0,0,29599,21-03-2015,0,0.1
386139005,b'Buteo Books',ButeoBooks,1730,1,0,0,0,2459,06-10-2011,0,0.3
220464007,b'EDWARD DE JESUS',PHILLYGOBLIN,1,0,0,0,0,8,27-11-2010,0,4.8
792462217,b'\xf0\x9f\x8c\x9f maci \xf0\x9f\x8c\x9f',spaceymaci,138,1,0,0,0,2307,30-08-2012,0,err
39846828,b'Lisa',waialoha,3,0,0,0,0,2442,13-05-2009,1,2.4
1849164720,b'Caitlin Fichtel',CaitlinFichtel,1655,1,0,0,0,6017,09-09-2013,0,0.8
91227068,b'Alex Strohl',alexstrohl,19820,1,0,0,0,1155,20-11-2009,0,0.1
34866114,b'LaTonya Holmes',LaTonyaHolmes,2587,1,0,0,0,9235,24-04-2009,0,0.2
1021313990,b'Jando',jandooo_,429,0,0,0,0,1534,19-12-2012,0,0.3
41681878,b'LitNewsBot',researchinator,77,1,0,0,0,21,21-05-2009,1,4.4
34079698,b'Genofareal',Genobaby05,30,1,0,0,0,1006,21-04-2009,1,2.0
409207765,b'Maud',Hurelmaud,14,0,0,0,0,536,10-11-2011,1,3.6
24642526,b'Poppy Blaseio',PoppyBlaseioDDS,584,1,0,0,0,92,16-03-2009,0,0.4
24380395,b'rochelle',rnbmom,279,1,0,0,0,3342,14-03-2009,0,0.0
46662639,b'Eduardo Sardinha',Sardinha17,210,0,0,0,0,1840,12-06-2009,0,2.8
172753966,b'Debbie Dutton',stif1901,7,1,0,0,0,126,30-07-2010,1,5.0
18351153,b'kate bond',LadyKateBond,3698,1,0,0,0,133674,24-12-2008,0,0.0
863765552,b'mags',maggie_rose505,290,1,0,0,0,13809,05-10-2012,1,2.9
856949808,b'hodgali',hodgali05,29,0,0,0,0,2387,01-10-2012,1,1.2
495453239,b'Doris MacAlister',MaiconSales8,5,1,0,0,0,173,18-02-2012,1,5.0
800588862,b'changblue',changblue5,2,0,0,0,0,1120,03-09-2012,1,3.6
120587348,b'_Lugh',colinz226,22,1,0,0,0,2321,06-03-2010,1,3.4
342099030,b'ersinnasuhikaya',ersinnasuhikaya,49,0,0,0,0,1921,25-07-2011,1,3.2
5768282,b'\xe3\x83\xa4\xe3\x82\xb9\xe3\x83\x80\xe3\x82\xb9\xe3\x82\xba\xe3\x83\x92\xe3\x83\x88',suzupin,199876,1,0,0,0,2980,04-05-2007,0,2.0
448529505,b'\xe5\xa4\x9c\xe9\x9b\xa8',y66m83h11,766,1,0,0,0,8661,28-12-2011,1,3.6
202900592,b'2PMule_4  Jane',2PMule_4,18,1,0,0,0,1222,15-10-2010,1,3.0
38536306,b'bob saget',bobsaget,2243648,1,0,0,0,16189,07-05-2009,0,1.4
130286723,b'Austin Tyler Rogers',austintylerro,32299,1,0,0,0,30896,06-04-2010,0,0.0
897589708162830337,b'Black Law and Legal Lies',blacklawpodcast,801,1,0,0,0,1816,15-08-2017,0,0.6
2362967176,b'Victoria Fenton',fentonvictoria,48,1,0,0,0,1759,24-02-2014,1,err
171705488,b'IDK',xlPowerS2,27,1,0,0,0,329,27-07-2010,1,4.1
78120081,b'Vitor Belfort',vitorbelfort,1450357,1,0,0,0,173,28-09-2009,0,0.4
769650999942340608,b'EDDA',CorentinFlatrs,36,1,0,0,0,5038,27-08-2016,1,0.3
78644388,b'Alice Cooper',alicecooper,855695,1,0,0,0,1094,30-09-2009,0,1.2
765838109976190976,b'Emerson Macias',FrolovYulij,10,1,0,0,0,1326,17-08-2016,1,4.6
1320158370,b'Diaa Magdy',DIDO_DM,22272,1,0,0,0,45,01-04-2013,0,3.8
833356976,b'Tasia \xe2\x9c\xa8',HippyHill_,1010,1,0,0,0,41225,19-09-2012,0,0.0
29885619,b'Jayson Hanson',hansome457,16,0,0,0,0,836,09-04-2009,0,2.4
877343511858692096,b'\xd8\xb3\xd8\xa7\xd8\xad\xd9\x82 \xd8\xb9\xd8\xa8\xd8\xaf\xd8\xa7\xd9\x84\xd8\xb1\xd8\xad\xd9\x85\xd9\x86',pqcwgttzhfhjd31,0,1,0,0,0,25,21-06-2017,1,4.5
1028654280,b'Patrizia Saladini',pasala15,108,1,0,0,0,1182,22-12-2012,0,0.2
970982604,b'\xf0\x9d\x94\x97\xf0\x9d\x94\x9e\xf0\x9d\x94\xb2\xf0\x9d\x94\x9e\xf0\x9d\x94\xab\xf0\x9d\x94\xa2 \xf0\x9d\x94\x8a\xf0\x9d\x94\x9e\xf0\x9d\x94\xaf\xf0\x9d\x94\xa0\xf0\x9d\x94\xa6\xf0\x9d\x94\x9e',tauanegarcia_,328,1,0,0,0,11566,25-11-2012,0,0.1
42730704,b'Eric B',ekdikeo,1093,1,0,0,0,6489,26-05-2009,0,0.3
85722328,b'Ethan',EthanJestal,190,1,0,0,0,10,28-10-2009,0,1.6
497288416,b'Grace Del Vecchio (she/her)',delvecchiograce,6486,1,0,0,0,25809,19-02-2012,0,0.2
403703016,b'Secret Genius',Imapioneer,1075,1,0,0,0,6024,02-11-2011,1,err
320603385,b'Marco Travaglio',marcotravaglio,1612777,1,0,0,0,75,20-06-2011,0,3.3
29099266,b'Roderick',mottdrizzle,108,0,0,0,0,1861,06-04-2009,0,1.2
400557314,b'JasbirBhogalRuprai',jassi_kbr,409,1,0,0,0,66,29-10-2011,0,0.6
4328785158,b'Ella Stephen',616086499Yyn,46,1,0,0,0,368,23-11-2015,1,4.8
877379085214679040,b'\xd8\xb1\xd9\x8a\xd8\xb9 \xd8\xb3\xd8\xb1\xd8\xa7\xd8\xac',wzagotbyldelw11,1,0,0,0,0,15,21-06-2017,1,4.3
2622731,b'Kent Brewster',kentbrew,3623,1,0,0,0,16122,28-03-2007,0,0.1
331613467,b'seth',SethNoma,77,0,0,0,0,747,08-07-2011,0,3.0
957089052,b'Christopher Fruchart',laboulett,13,1,0,0,0,1204,19-11-2012,1,1.7
439878961,b'Dr_Mohamed_Habib',Mohamed_Habib_T,739990,0,0,0,0,10,18-12-2011,0,3.2
27526457,b'Brian Friedman',brianfriedman,141176,1,0,0,0,7461,29-03-2009,0,1.3
896533819,b'abo salman alshammri',abo_slmann,16723,1,0,0,0,858,22-10-2012,0,2.0
350487871,b'Robyn',RobynB423,50,1,0,0,0,17606,07-08-2011,0,0.4
123209023,b'Desmond Brown',MrDesBrown,40,1,0,0,0,2364,15-03-2010,1,2.8
45090120,b'VINCE STAPLES',vincestaples,1207154,0,0,0,0,465,06-06-2009,0,0.5
2444756300,b'Lu Maynard',Lu_moments,220,1,0,0,0,4588,15-04-2014,0,0.2
14157134,b'Robert Peston',Peston,1185385,1,0,0,0,174,16-03-2008,0,1.9
14681449,b'nataliaenvy.eth',nataliaenvy,20513,1,0,0,0,20291,07-05-2008,0,0.2
969324483185119232,b'The Veiled Comic',VeiledComic,7,1,0,0,0,18,01-03-2018,0,3.4
982628478284595200,b'T-Rex (they/them/any/be respectful)',PhillyTRex,313,1,0,0,0,429,07-04-2018,0,0.0
839237419815796736,b'sad girl autumn (me verison)',jersey_redhead,536,1,0,0,0,33572,07-03-2017,0,0.1
321389968,b'The @GOP HATES AMERICA',yieldcurve23,11248,1,0,0,0,36003,21-06-2011,0,3.8
22021524,b'Sara Smith',telesara,2075,1,0,0,0,10901,26-02-2009,0,0.0
304088468,b'Fruit Loop',fruitlooplv,402,1,0,0,0,2325,23-05-2011,1,3.1
480249240,b'\xe3\x83\x90\xe3\x83\xbc\xe3\x83\xac\xe3\x82\xb9\xe3\x82\xaf\xe6\x9d\xb1\xe4\xba\xac\xef\xbc\x88\xe5\x85\xac\xe5\xbc\x8f\xef\xbc\x89',burlesque_rpg,57847,1,0,0,0,21178,01-02-2012,0,3.1
765659108854857729,b'Spencer Robinson',venedimnikolae2,15,1,0,0,0,1326,16-08-2016,1,4.6
50595242,b'Jessica Vaugn',JessicaVaugn,321669,1,0,0,0,26273,25-06-2009,0,1.4
16254381,b'Luvvie is the #ProfessionalTroublemaker',Luvvie,248690,1,0,0,0,10586,12-09-2008,0,0.0
837027265,b'MP21.__',Mp22___,324,1,0,0,0,13229,21-09-2012,0,err
38536646,b'Jean Baylor',JeanBaylor,3907,1,0,0,0,5825,07-05-2009,0,1.0
215745990,b'yhtsi.eth',foodolla,317,1,0,0,0,32413,14-11-2010,0,0.4
2334131662,b'Thiam',2000gmw,165,0,0,0,0,83738,09-02-2014,1,err
74712538,b'Paul McCartney',PaulMcCartney,4206227,1,0,0,0,226,16-09-2009,0,1.4
179832300,b'Orhan EROL Galatasaray',kompizan,2,1,0,0,0,1633,18-08-2010,1,0.9
2425882104,b'mixed feelings',mxdfeelings,49934,1,0,0,0,3175,03-04-2014,0,0.9
3077047801,b'Staying Healthy',USTAYNHEALTHY,164,1,0,0,0,1,13-03-2015,1,4.8
171968009,b'U.S. Senator Al Franken',SenFranken,431865,1,0,0,0,218,28-07-2010,0,3.0
301729291,b'larissa',larissavvaz,1268,0,0,0,0,17381,19-05-2011,0,0.3
74450446,b'MeMe',mzjonz75,303,1,0,0,0,1857,15-09-2009,0,0.0
1604847120,b'\xf0\x9d\x98\xbd\xf0\x9d\x99\x9a\xf0\x9d\x99\xa3\xf0\x9d\x99\x9e\xf0\x9d\x99\xa9\xf0\x9d\x99\x96 \xf0\x9d\x99\x88\xf0\x9d\x99\xa4\xf0\x9d\x99\xa3\xf0\x9d\x99\x9e\xf0\x9d\x99\xa6\xf0\x9d\x99\xaa\xf0\x9d\x99\x9a \xf0\x9f\x95\xb5\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\xa6\xa0\xf0\x9f\xa7\xac',styledscience,1125,1,0,0,0,12229,19-07-2013,0,0.4
362284562,b'Alex Chance',AlexChancexxx,179913,1,0,0,0,57673,26-08-2011,0,0.6
1719404058,b'Keith Kleine',KeithKleine,59,0,0,0,0,569,01-09-2013,1,3.0
2444756510,b'Quarantethan',justcantethan,322,1,0,0,0,3043,15-04-2014,0,0.3
568854046,b'Nicholas Rhodes',UnicornGlitters,2,0,0,0,0,1408,02-05-2012,1,3.6
867436081,b'Clara Collazos',Clara_Collazos,260,1,0,0,0,8277,08-10-2012,1,1.6
772504122608214016,b'Karen kefallinos',karenkefallino2,0,1,0,0,0,54,04-09-2016,0,1.4
318768709,b'Ali Barqawi',bo0z0o,110,1,0,0,0,2459,17-06-2011,0,3.3
835368880277159936,b'Gus',gusev_sabin,0,1,0,0,0,29,25-02-2017,1,4.2
1733822028,b'nick rowell',NickkRowell,413,0,0,0,0,4821,06-09-2013,0,0.2
328205906,b' \xe2\x80\x8f \xe2\x80\x8f\xe2\x80\x83 \xe2\x80\x8f \xe2\x80\x8f',MayaDimas,264,1,0,0,0,2967,02-07-2011,1,3.1
890678446698975233,b'\xd0\xaf\xd0\xbd\xd0\xb0 \xd0\xa9\xd0\xb5\xd1\x80\xd0\xb1\xd0\xb0\xd0\xba\xd0\xbe\xd0\xb2\xd0\xb0',bwnyzadyqqf1714,1,0,0,0,0,120,27-07-2017,0,1.1
217319002,b'L. Anthony Graham',Grey_Books,449,1,0,0,0,202303,19-11-2010,0,0.0
4903929447,b'Gagan Singh',gaganxsingh,182,1,0,0,0,32617,13-02-2016,0,0.5
894666092710383618,b'Lien mccoy',lienmccoy2285,0,0,0,0,0,313,07-08-2017,0,1.2
1661470322,b'\xd9\x85\xd8\xb5\xd8\xb9\xd8\xa8 \xd8\xa7\xd9\x84\xd8\xb9\xd9\x8a\xd8\xb3\xd9\x89  ',nory2264543481,15,0,0,0,0,0,11-08-2013,1,4.6
28313220,b'Fehmi Koru',fkoru,338939,1,0,0,0,7,02-04-2009,0,2.2
214697607,b'Urassaya Sperbund',yayaurassaya,153025,1,0,0,0,2,12-11-2010,0,3.0
3483877814,b'Romeo Mendoza',rsm3259,25,0,0,0,0,38,07-09-2015,1,3.2
18089641,b'Tim Boyum',TimBoyumTV,10005,1,0,0,0,9224,13-12-2008,0,0.2
316147373,b'CST - PoS Coin Staking',ProgrediMan,7162,1,0,0,0,1335,13-06-2011,0,1.0
969672378,b'Joann Nyman',m_pawe,16,1,0,0,0,245,25-11-2012,1,5.0
293340865,b'Michael C Booth',alexandspencer,41,0,0,0,0,1527,05-05-2011,1,err
48236235,b'The Ticktockman',snego,187,1,0,0,0,6250,18-06-2009,0,0.0
349177562,b'Beegan',K_Mittens,354,1,0,0,0,88475,05-08-2011,0,0.2
35391199,b'Jessica \xf0\x9f\xa7\xb8',HEYJESSlCA,58,1,0,0,0,3440,26-04-2009,0,err
8652512,b'Darren Garnier \xf0\x9f\x87\xba\xf0\x9f\x87\xb8',reinrag1a,74,1,0,0,0,1383,04-09-2007,0,0.0
305399525,b'Davie Hanson',DavieHanson180,2623,1,0,0,0,1922,26-05-2011,0,1.6
878028362589118464,b'LovecraftBot',lovebotcraft,1900,1,0,0,0,22,22-06-2017,1,4.1
2444232436,b'Jill Nash',RobertoBattag14,19,1,0,0,0,336,29-03-2014,1,5.0
150996744,b'\xe5\x8e\x9f\xe7\xa8\xbf\xe5\xa4\xa7\xe5\xa5\xbd\xe3\x81\x8d\xe3\x83\xa6\xe3\x83\xbc\xe3\x83\xaa\xe3\x83\xbb\xe3\x83\xad\xe3\x83\xbc\xe3\x82\xa6\xe3\x82\xa7\xe3\x83\xab',genkou_yuri,653,1,0,0,0,0,02-06-2010,1,4.6
2465466121,b'Fabbz',fabulush76,185,1,0,0,0,42672,27-04-2014,0,0.0
885524240,b'bijuuXsenpai',BijuuXsenpai,45,1,0,0,0,1734,16-10-2012,1,0.1
888145681,b'Matt Melendrez',mdm4ever,166,1,0,0,0,62456,18-10-2012,0,0.0
272893712,b'Paul',paulrgreg,15,0,0,0,0,6,27-03-2011,0,2.0
9963292,b'Eddie Biggins',EddieBiggins,462,1,0,0,0,18350,05-11-2007,0,0.8
1680869150,b'Dylan Hunter',noblesixxx76,56,1,0,0,0,396,18-08-2013,1,4.2
